station_id,num_bikes,b_pop,b_rating,num_bars,c_pop,c_rating,num_cafes
7a19c49f486d7c0c02b3685d7b240448,21,0.5781932603298627,7.35,5.0,0.8104874202210363,7.56,25.0
32603a87cfca71d0f7dfa3513bad69d5,9,0.7907342594858231,6.914285714285714,50.0,0.793091934335367,7.081818181818182,24.0
6d42fa40360f9a6b2bf641c7b8bb2862,13,0.7903771235019671,6.705882352941177,39.0,0.8917898555248519,7.244827586206896,50.0
66f873d641d448bd1572ab086665a458,2,0.5781932603298627,7.35,4.0,0.8077951955090578,7.7125,18.0
485d4d24c803cfde829ab89699fed833,9,0.7445556296470996,7.366666666666667,7.0,0.7886171038535311,6.836363636363637,26.0
b07d513f87897cff7319a0e59d7e567c,11,0.9114634547352444,7.275,7.0,0.9725370951290392,6.833333333333333,6.0
d1c9556d92f329703229fb3e33899a3b,2,0.9193037222988883,7.333333333333333,6.0,0.8850637978483864,6.966666666666666,6.0
95e624191c655f50e401d280cd39a9ad,7,0.8322844697625783,7.140000000000001,6.0,0.8836959887747979,6.85,13.0
3e112f9fe877e0003780386359060ae6,20,0.8664294695380509,7.3875,35.0,0.8831985152091084,7.016,50.0
6993b3dbb0758927967592ea612a2b1e,11,0.829810140410738,6.848,50.0,0.8729499849245909,7.012121212121213,50.0
bf8408067b0e0c963f3ff526977bcef3,13,0.8403895514228265,7.105263157894737,35.0,0.836162005224849,7.046153846153846,50.0
d2244f1a81d317c76cabd65e81250835,20,0.7592843421559388,7.0625,34.0,0.7447183945651547,6.99,21.0
0b543fc4e694fe07a54dac48bb1b3390,7,0.8208898291075308,6.848148148148148,50.0,0.8523420157091062,7.042857142857143,50.0
1b4c6f63f4bfbbd983992dbdca776865,21,0.8710671180023195,7.283333333333333,43.0,0.8835463135813398,7.252173913043479,50.0
fbb1d30d7f30b049873f5be5688563d4,19,0.8290932839828383,7.145454545454545,46.0,0.8750051549651249,7.263636363636365,50.0
7181df50ee1d1a05559399211382b7c8,7,0.8249243065355149,6.82,50.0,0.8519103488455503,6.944444444444445,50.0
2ef000bc9d4650d8cc6198c4d570b19f,3,0.7244556494293798,6.858333333333333,29.0,0.8159430012069492,6.98125,34.0
b7683a86874e6300fd89f4cc0b075f57,6,0.8022259826738186,7.0736842105263165,38.0,0.8061524165101849,6.930434782608696,41.0
3367c1e1dbf73caf7c10e4c96a92f58d,9,0.8109658127171262,7.304347826086956,50.0,0.9031643925251632,7.273076923076923,49.0
1d7e73b3321ebb6713774d376247d9f9,15,0.7861885425057805,7.1,12.0,0.8348092571259946,7.194117647058824,23.0
664502c28e8147615f17b8ea355f40d0,12,0.802459750796003,7.183333333333334,23.0,0.8583485125156084,7.136363636363637,40.0
6c24a62b5ee0a2a8014eb0dfb6d40025,3,0.8571111591612262,6.912000000000001,45.0,0.8362449721906815,6.825,34.0
fad9ebcf614dd1a72593a34072ff76f8,12,0.8876929742334894,6.807692307692308,50.0,0.8572366775081312,6.83,35.0
3a4131fa94946d93d3529136efd62413,1,0.8119404938319125,7.076470588235294,35.0,0.8458561115406691,6.988888888888889,20.0
25318ec3e06fae1397a3a2f645104149,2,0.8085459699169981,7.016666666666667,12.0,0.8938896480052346,7.2875,11.0
444991edc9550be0908f032da5e3c95f,4,0.8286022208964415,7.0200000000000005,11.0,0.8748882174451352,7.333333333333333,17.0
434b6f4e7fc30198f901b60fc905f609,7,0.843196098997325,7.0,18.0,0.8919808585536143,7.066666666666666,29.0
f97d5bf41f35aa181288429fb52e3488,24,0.8378725283278698,7.252173913043479,50.0,0.9020736930157368,7.387096774193548,50.0
fef69fb400210d861107a61db954d037,26,0.7804834915167664,7.221739130434782,50.0,0.8728090023561628,7.386956521739131,46.0
9d3123425823420514b8ad410074f02d,7,0.7772254530264214,7.063636363636364,23.0,0.7982958372625624,7.176923076923076,31.0
f1ca711137cde59e824167a4274df888,11,0.8126119403448369,7.465000000000001,40.0,0.7886211861693473,7.254545454545454,37.0
4f6ebf2026d540ffe40e29a80138ad5e,22,0.8424664652335405,6.94,11.0,0.6723865014145224,6.779999999999999,10.0
be14efdc86dedd6a8cd338e78ab4e7c7,19,0.9148977117453476,7.1,10.0,0.8914805762441489,7.275,10.0
6ddeafa873279951630a00191333c45d,13,0.83712839574736,6.9409090909090905,50.0,0.8443745396459932,6.865384615384615,50.0
c7b5bec0b2f4ab9a2d3f9d837725620c,6,0.7780367047861148,6.815384615384615,29.0,0.7978023352679344,6.877777777777777,32.0
b9fd847d53fe45658fee4c46e7f562b8,10,0.5469165977046888,8.5,3.0,0.9028838936894978,6.985714285714286,8.0
c2be5403b1c101e8032cf6696457200e,15,0.7309664941013453,7.566666666666666,7.0,0.8098610015203711,7.188888888888889,21.0
71c064fa93cab5f0b7306e6c923b77c4,12,0.8079097784877118,6.833333333333333,6.0,0.868085358890963,6.414285714285714,12.0
96bf713e60bc35cc2feb5fd53a4f3471,3,0.8162083100787129,6.65,7.0,0.9266162908894958,6.233333333333333,11.0
8dc684732a2a25bdf63ec0ecccee4e6e,9,0.7728488674197956,6.6,3.0,0.902162198572006,5.533333333333334,4.0
686c0fdb962e26e274d81fc286c010dd,5,0.4292385956133767,7.35,4.0,0.6958680548873193,7.659999999999999,10.0
0cf6cd1809fa7f510812f5b052f578c4,14,0.8722936433094052,7.875,15.0,0.8218441158804325,7.561538461538461,24.0
93c88a18c673e2c72a6afa93d6b89f18,3,0.8961504782432979,7.790000000000001,20.0,0.849461882736839,7.724999999999999,23.0
8fb5ce1e34ad31de940481953aea452c,10,0.7321813475491233,7.040000000000001,8.0,0.8612656073251519,7.274999999999999,20.0
8c9ea7f2132376859ef34fab981d6932,11,0.8024331858361227,7.0120000000000005,50.0,0.821018672071596,6.953846153846154,47.0
1d4153659a0a0a2089078c739df6737d,9,0.8334520120859875,6.903846153846154,50.0,0.834036898911642,6.758064516129032,50.0
fbb4c06b719596c21f91fd51ef6d4710,14,0.7936712644386757,7.225,7.0,0.8034750759425845,6.9363636363636365,23.0
72c1049dfbbde7c24ec45c14f1a5ee85,0,0.9161788924110664,7.2,7.0,0.7900070351909231,6.9,9.0
00fa94ad698dc4a9e4d708d6fd32f294,0,0.6159940468171642,7.0,4.0,0.8528289708405564,6.85,14.0
66a53e9c32e4f5c724f9478240020142,7,0.7386068397451935,6.449999999999999,6.0,0.8732946768900204,7.322727272727272,40.0
97b25faf822b93fdbf72da1d594c0288,18,0.8139404969527562,7.3136363636363635,50.0,0.8649770630036318,7.35,50.0
6c7fb9043e6df5a4cc50404581a947b9,6,0.8248582040926299,6.825,50.0,0.8372126066726805,7.11,49.0
625a2ad202275c8e2be3ce868e85b105,8,0.9798887627258904,8.3,2.0,0.7601662785550702,6.720000000000001,14.0
6c0de983fb47a3439a9e3c36a3d15804,3,0.922212813456246,7.971428571428571,14.0,0.8243143896383825,7.800000000000001,25.0
92c9e62c0b42adf4759c430009d3987a,9,0.6790990678906615,7.733333333333333,6.0,0.8631418618909237,7.215384615384615,21.0
51e4d3731aebbf9c3186f310a08de6c8,9,0.8627335886530282,6.35,7.0,0.8585862473778412,7.745454545454546,24.0
826af7eee4ce28b6fa4b4f0211305792,5,0.8411543700510425,6.2,11.0,0.8019079213256096,7.659999999999999,21.0
a9f0b06d07f89b75e92c0cf686223aea,8,0.7947803801569125,6.85,31.0,0.8449052549261853,7.12,50.0
686b314a6c3348efd2297d6b3dfed1a7,1,0.8849727038868895,7.166666666666667,16.0,0.8353388118011585,6.926666666666667,27.0
0d1b5c62f8d22e3650811df55596e25b,5,0.5556090144531476,8.3,3.0,0.780681665094975,7.279999999999999,11.0
521c2122c791ed038168c3b8ff24061b,7,0.8663698628672359,7.783333333333334,10.0,0.9366608289550497,8.05,9.0
838d5bb59963474ad08a6d5b156943ed,5,0.8086982396560735,7.757142857142857,15.0,0.8486086787312707,7.88,11.0
b9ab6ce009eda6006ade1d7568d9db9c,13,0.6429822366775081,6.7,10.0,0.8985200438790631,8.6,8.0
9ec4163496363b31ab475cb851b57b21,9,0.7282335066139555,6.783333333333334,21.0,0.8747341756317237,7.229999999999999,22.0
fedff7a263c182df94bda7307059cc52,2,0.7818385156388659,7.033333333333333,50.0,0.8214990302555977,6.889285714285714,49.0
b9baf685b7053de899bf3467f61c2781,10,0.8176757568176132,6.716666666666666,9.0,0.828583937953465,7.33,20.0
8d6f0cbf7d44d2908c8ce73ed00dbf66,7,0.8494255306864764,6.671428571428572,9.0,0.9172208826949882,7.0,14.0
2f09a64507cf6257c67ca20af27339eb,2,0.5438213275341122,8.5,2.0,0.9325599969207676,6.833333333333333,4.0
73f388336d879bedc962cd412eb0296e,8,0.8687332807297782,7.177777777777777,14.0,0.7275392441767222,7.2875,15.0
cb6fddfdac7d350d25be475c7ab9e05a,13,0.7756462951609312,7.486666666666666,39.0,0.7858288821511238,7.433333333333334,23.0
57e928d8c30fab0ebffb3ede850f89d6,12,0.813494736436943,6.94,7.0,0.86871530165843,6.7700000000000005,19.0
6526a2eb3832f9ba0224d237e901ea5b,24,0.7347658179532085,6.766666666666667,8.0,0.9216239102403726,7.0,4.0
e44c2235dd603dbee54fe08f7543e85a,19,0.5438213275341122,8.5,2.0,0.9325599969207676,6.833333333333333,4.0
3596b4831ee2ea7812de753b32306835,7,0.8888469236542792,6.38,11.0,0.7622101191278075,8.014285714285714,15.0
c448b73d92f7f8e1daafb3b9c5fbe6a6,4,0.6506764688901291,8.350000000000001,7.0,0.8263649660322165,6.833333333333333,9.0
61901a235d4cfceb7f8f2c3888b98617,5,0.5629029464405997,7.8,4.0,0.7386466423244006,8.25,16.0
175a074bf65455d1633639511dc129c8,4,0.8233867708473663,7.52,8.0,0.923717788341256,7.142857142857143,12.0
35eb539fb9298bb7e4f6759ca0256505,14,0.9105819749427456,7.814285714285715,15.0,0.8472412001308673,7.941666666666666,24.0
7b8dfa12900bcb02b47a14e4e5010ba3,14,0.8024210465541464,7.625,5.0,0.8468502819422259,6.933333333333334,18.0
e1a4d91fdae7e18483373f648141e53e,2,0.9175939647042975,7.2,10.0,0.8925762369114114,7.08,14.0
ace20c241ee38643c9060f290b215b9d,10,0.9098875438630256,8.3,4.0,0.8520926894265722,6.455555555555556,19.0
ae69aeab748d02e5a7d89da28a1a8511,13,0.8558534285329381,7.399999999999999,9.0,0.6736821847154596,6.1000000000000005,7.0
0c9ad3e3703e5869b82619ecdf54f43e,16,0.8244106156540483,7.8,5.0,0.86209062391199,7.114285714285714,16.0
852212d6d52b5f00544fad01d21c7db2,12,0.8722811339273686,7.363636363636363,18.0,0.769959462603946,7.258333333333333,25.0
f3708906ec71348f5a42579fede36a0d,9,0.8410566166383029,7.161538461538461,24.0,0.8762061931063683,6.992000000000001,47.0
9449a6a83fbf88452e384350e5ac95b7,5,0.8450953599815246,6.825,8.0,0.7930114252355933,7.816666666666666,13.0
365da33e9ce06ea53db1173a0f8eae71,4,0.8434980081214758,6.6571428571428575,10.0,0.9529069879332576,6.625,10.0
707c1c54e0278fbae5d0ae3c42a25b71,6,0.8528729880743892,7.925000000000001,18.0,0.8026891963844679,7.590000000000001,16.0
5105df3dd0daf4c26980f4134f61e5cc,7,0.8127574971169206,6.888888888888889,18.0,0.8730416590723585,7.209090909090909,42.0
82c794442f54fabf9db6e392ca1fac0f,11,0.9346240449567944,7.6,1.0,0.9226342834048612,8.2,2.0
e7bf01431a6982f032996ad50a9e5bd7,9,0.827328188449029,7.67,18.0,0.8098506990610852,7.176923076923076,26.0
1648ead5ea617d2cea115869d9516f5e,14,0.8428629164180828,7.225,10.0,0.7773220024908792,6.133333333333333,12.0
91035fe1d70b65c9cb8ec4a007af7c7f,8,0.8195281076191758,7.2,2.0,0.8091569419185037,6.8,7.0
b307709b305dd04328fbbf2c6db86419,3,0.955630184176594,7.8,3.0,0.915208040645869,7.44,10.0
e9c4bd1fffbb1e5b058b8ea15f7307f6,8,0.8063258982698562,8.25,9.0,0.8601104674659841,7.899999999999999,12.0
bb0847559ce71c93d8215c0997ea2811,6,0.7487538730971306,6.5,6.0,0.8301553087892843,7.075,14.0
1ef5c4ff3f0b09422bb1597fd9d7568b,9,0.6470121822135833,7.300000000000001,7.0,0.9350233829218068,6.7,6.0
ac3b8198f03754a0afb8b6ed6d220cdd,7,0.9450164546486788,7.0,7.0,0.8012855795692924,7.557142857142858,12.0
029a505bd4422a1afd127987757f71a6,11,0.9569099901849464,7.199999999999999,5.0,0.8241175306837587,7.557142857142858,15.0
6b1622540fe5c85d365754dd8c20bf0c,3,0.8631112757645156,6.966666666666666,10.0,0.7550662997247936,7.49,16.0
ebc551adb0fc1a684f4080e4954a9ba4,6,0.7796159619714786,6.966666666666666,10.0,0.7680916937703277,7.454545454545454,16.0
6eaa02e5bcf78db5386683d38fa2dabd,7,0.7825893458555455,7.5,9.0,0.8091468009290992,7.12,13.0
983e58671adcc67af94457d7887dbb15,17,0.6362752833856161,8.2,4.0,0.8256341829021339,7.075,10.0
797ff1725f8d2b18337de51e240ff60d,4,0.6362752833856161,8.2,4.0,0.7316304536094378,6.4,5.0
277b4b4881bdb7dac73012672179def8,4,0.9832566732741864,8.2,3.0,0.6490316455290186,5.85,4.0
012d3e06901cc222b1c2cf0a2ace3a29,6,0.7559213366068508,7.166666666666667,9.0,0.9422874848444024,5.55,5.0
a6455af6b689bcbad07ae2c8a3419b50,2,0.6362752833856161,8.2,3.0,0.8158691133734917,7.075,9.0
475627e149c1a6ba73caac8d8d2fa617,4,0.7343937440259682,7.949999999999999,7.0,0.8063419359391338,7.366666666666666,12.0
f387ec226c432c5c054e3d3616d90501,5,0.8680885664248186,7.375,9.0,0.7300949084594511,7.525,14.0
1675a77b9af656faf527b4e6de53e63b,9,0.86946940974962,7.375,10.0,0.7361348305366272,7.557142857142858,14.0
1bca0e944a4faf170db82793414b03ab,6,0.8426031061757856,7.675,7.0,0.857277573564789,7.4,8.0
d0782213f003ce9eb276fbceff44f1f4,5,0.692305767787379,7.699999999999999,12.0,0.9110005581108908,8.15,10.0
1ef01f2f89621d51afbabaa6296e55be,5,0.758171650716059,7.757142857142857,16.0,0.9359158792171052,8.15,10.0
c47a1f62ea461ce1c9f3e2478c657df6,11,0.6713771592430586,7.1000000000000005,8.0,0.8981415548841118,7.2,6.0
0cee06d7d10f7d3162cea03d22b7beed,4,0.7040280210157618,7.0,3.0,0.9212370816573968,7.2,5.0
f62bc2bfe9a0a563d5b6745ce6d962ba,6,0.8810742672388907,7.0,2.0,0.9567592360937368,6.666666666666667,6.0
aed214941445e0345aa3254805a9e8b8,4,0.845961394122515,7.8,3.0,0.9262639287157676,7.85,7.0
d67640af1b3b3b3ce47169dbc9182470,5,0.7343937440259681,7.949999999999999,7.0,0.8063419359391338,7.366666666666666,12.0
b2c6aaf2b4fa8937bfe3941c038683aa,4,0.6362752833856161,8.2,3.0,0.7316304536094378,6.4,5.0
198810b9b0af5d229d1b6fa12c620e06,6,0.8336114723405191,7.45,7.0,0.9226766228517542,8.0,7.0
08c7a90bf297fde8c1f1156db13987d4,2,0.5651161448009083,6.7,4.0,0.908787359750582,8.266666666666667,6.0
c52e51e3288a00993bdf892fdc2c2c2c,12,0.767408890000834,7.95,10.0,0.9061334462385252,7.7,6.0
dcf3d5c9f1b3a46f0ef2eb2247931f89,5,0.9090300631456498,7.58,11.0,0.8908309437206109,7.188888888888889,17.0
9bee3167f10c884044cea0d36afcd1ef,6,0.8810742672388907,7.0,2.0,0.9546044148495988,6.666666666666667,5.0
fe0c57d04d6e682d284d501446095fc9,6,0.8642457117563448,7.26,17.0,0.7398743502070997,7.354545454545455,22.0
b10d422b045805f1c350c47c983381e8,13,0.7392531578170808,7.199999999999999,5.0,0.9513513340133304,7.066666666666666,8.0
4e8fdc99e77ba1b70d90e124a704d0c1,7,0.7930178403033044,7.2,6.0,0.9326081099286004,7.25,6.0
b562f08327af465e4531e20226789489,5,0.8512400784104562,6.966666666666666,9.0,0.736228206657952,7.550000000000001,15.0
4ac99b928a91d8ccb785c9d0b805adb6,6,0.8573521487269298,7.622222222222222,20.0,0.8456296973861618,7.354545454545455,20.0
99c81f71db35911c79a86a1c5edc5604,6,0.8253889981338858,6.82,12.0,0.8840957641307904,7.236363636363635,18.0
e12234b6f1299d178f34bffaca92f043,15,0.8217351200213346,6.915000000000001,36.0,0.8433595365379569,7.334782608695652,50.0
5a34495280727a5b50b9aa41e14e9a16,4,0.8132890533284579,6.745454545454546,21.0,0.8201622038810276,7.29375,34.0
9130f9aa3bb037a04c17e6f2630327e5,13,0.7269971709551394,7.266666666666667,9.0,0.8269958124702124,7.6,24.0
9a48ca226f82f52d02707b054ebc7e9e,6,0.7618935355362676,6.5,5.0,0.905211875939922,7.220000000000001,9.0
b3bb9f58d3530d33a1a09b6be9e973e0,13,0.8346508750341036,7.054166666666667,48.0,0.9207529578808036,7.353333333333333,50.0
c2f4e05c01ea0d27934ac7dbc50cbd0c,13,0.9253713789615716,7.866666666666667,11.0,0.8095677527376302,7.325,23.0
9a5478470b56379c31cf4e671584d5cc,17,0.8638113200284829,7.783333333333334,11.0,0.8979000734067034,7.409999999999999,17.0
257715b845828e027ff35dd0f11c971e,16,0.8728941811253546,7.152380952380952,50.0,0.9055107465683688,7.407692307692307,50.0
910027847876403b57f1013c16504688,11,0.8161940136420996,6.796,50.0,0.8691829186575245,6.985185185185185,50.0
06487275cd19694152824c7c3088e8ff,16,0.8146807633208565,7.2,12.0,0.8066855430034063,6.966666666666666,21.0
b428c0e64d9b9fdb3bf8e85c95ffdf6b,8,0.7256259502319047,7.199999999999999,5.0,0.9530109120301764,6.75,8.0
d085c6749a32517e1fb0d070e4128402,3,0.9232418819609212,7.333333333333333,11.0,0.8789407990058479,7.399999999999999,15.0
a6aec7b8c25da4c02829cd7839b8933d,22,0.9405620978242056,7.028571428571429,9.0,0.8197824192320065,6.966666666666666,7.0
c924f6a41b130fad49cfae47271314bc,16,0.903331344662343,7.125,5.0,0.8544677739073536,6.65,5.0
8e93d0da1ee6caadf21ed9575b5fa9da,20,0.9222031908546796,7.025,9.0,0.8624785897115144,7.199999999999999,5.0
9413725a5d3bb5ce2ad0682b07a3ffab,2,0.8290641057716365,7.094736842105264,36.0,0.8962826771241221,7.2,50.0
7ed043a19e6a4ece742fe747b663bdbf,14,0.757722137757164,7.899999999999999,9.0,0.9010989010989012,7.827272727272727,21.0
1d442ad1a71774c82688a45954e47bfd,5,0.9143716761930422,5.85,4.0,0.8661544235099402,7.52,9.0
2781435bde344e1b64f1bebac6bc9008,4,0.8273448676250778,7.733333333333333,7.0,0.9365909047169992,8.133333333333333,7.0
e9b37f2d9b7b2e2e3ade73f13acb69b2,6,0.7892757174718645,7.043478260869565,50.0,0.830785176794684,7.164705882352941,33.0
fffd87607aaae16fbb1f71615cbe7d17,6,0.8500477922544473,7.65,18.0,0.7952846503009124,7.1375,15.0
da8b6e94f90ad41a3f8de10596992372,1,0.7457689420911837,6.74,13.0,0.8666773973253833,7.476190476190476,39.0
32f70f7ae14ba87523c6286a6c4d5c37,8,0.818550653881099,6.8375,50.0,0.847427977294608,6.98,48.0
df5ab349a7a85d4b10da4cc3ec65c607,1,0.9079381651623332,7.0,10.0,0.8362656607840495,7.3875,10.0
e0318460138ffbf4692005d5b5a9f900,5,0.8718077019302939,6.5,6.0,0.9418987317411136,7.2,7.0
db51c556fe50ec1deefbc9697c70cb51,13,0.6699896717409852,7.6,6.0,0.787780184250614,7.242857142857143,18.0
0e0aef6fabaa808b3a3cef24657257a4,2,0.8206185003124813,6.821428571428571,50.0,0.8256104665912022,6.892857142857143,49.0
90c746df94ce1a12f1f617acfe4a8ce3,15,0.8050922807490234,6.833333333333333,20.0,0.8488499788302766,7.257894736842106,40.0
899f59a9994302e8e1e4be01117ef707,4,0.8817767171532496,6.5,2.0,0.9245716338535952,7.666666666666667,3.0
5de0fe55497681d4cc9dd25509cf51ab,12,0.8729450934354611,7.212499999999999,13.0,0.8757677232283186,7.233333333333332,36.0
2681455ba2d97283998a806b14d3e95c,6,0.9143716761930422,5.85,4.0,0.8537364561882951,7.52,9.0
064a7b39b1dbc4bfc4cf8f454e360c57,7,0.9092348107234272,6.425,6.0,0.8497655292751615,7.449999999999999,15.0
9c1397c06e07bf74fc049f1a0872eea0,16,0.9008631473605204,6.125,5.0,0.7920151652200689,6.9,14.0
9763838317308a4766b83696986a157b,2,0.9177973223507374,7.033333333333334,4.0,0.8432780629428115,7.5,7.0
c64ee19c62a363019ddbaedf71df2882,6,0.6362752833856161,8.2,4.0,0.8280152422008815,7.022222222222222,11.0
38f045e3f43f86eae42ca4c60257ade0,9,0.8817767171532496,6.5,2.0,0.9245716338535952,7.666666666666667,3.0
5ba6e9725b1b0ee8cd25df976e47726b,7,0.922615038201728,5.9,5.0,0.6272107927099171,6.5,2.0
f90ed7ad754ec04b7852941a480a4c77,8,0.9250174810595126,6.48,8.0,0.8387348203460288,7.1,14.0
abfaf72456a4828a22f5bf60d3a80777,8,0.9429957083197014,6.1,1.0,0.8276741744342444,7.899999999999999,11.0
2ff7eb4230654603592ab1b0780ec5e1,6,0.9029753084043802,7.2,3.0,0.8825960129437738,7.483333333333333,7.0
ea9485fcdce0611243474d000e4ad248,4,0.5556090144531476,8.3,3.0,0.8550109163068883,7.416666666666667,10.0
671ce9e4a92063620f772d2c57f0f3ab,6,0.9565828217316834,6.7,3.0,0.7828852408537172,7.300000000000001,4.0
41a55a7e2908fbbd65175b794d26bc8d,7,0.5556090144531476,8.3,3.0,0.7469111448971344,7.175,9.0
a59924f0ff3fb481a7bd8a5e9c36858f,8,0.980928003695079,7.9,2.0,0.8954600565808972,7.65,4.0
89a0b49a66e54a7639ad960962148a3e,6,0.747047465085994,7.899999999999999,6.0,0.8369498277554319,7.75,5.0
44fc3d58831a9f2b919c7a3a1838b74a,8,0.7120404405868505,7.0,7.0,0.7056951367371682,6.1000000000000005,13.0
4990fe5772f3b73eebeec125b41e478e,5,0.8968193432947109,6.91875,29.0,0.8381552436516736,6.892307692307692,28.0
bf96df77771ef0ed710d8e0e67917f45,13,0.8019219542862275,7.449999999999999,8.0,0.9268374357691344,6.9,11.0
e75e83499d3fa2e174dc2a8ffd238119,27,0.7861885425057805,7.1,12.0,0.8718894940436096,7.26,13.0
0438114d2e6b96118de69bc9775bb21e,6,0.7861885425057805,7.1,12.0,0.8718894940436096,7.26,13.0
07b13214cb69f2ec007d888450f3d6bc,3,0.7051121674589275,7.666666666666667,6.0,0.775485460249033,7.428571428571429,19.0
f5e8fa1fc4252bda2f93dd27ed2d603f,15,0.7840239153724268,7.1,11.0,0.8405975956326218,7.155555555555556,26.0
c2a9c5d0e4578b928554c86f3d2c1162,9,0.8157921325609592,6.963636363636363,22.0,0.8455444147212974,7.1625000000000005,50.0
5f45325fdd6334a4c0d3b62853b19fa6,19,0.873000283711543,7.172727272727273,47.0,0.8940184159098344,7.364285714285714,50.0
8d5f47f01d7ad668419dfe9b7fe69c9a,9,0.7269971709551395,7.266666666666667,10.0,0.8265369700352188,7.55,23.0
bede4b24dae115d4cd43d2e6cc9812cb,4,0.8481835735776192,7.466666666666667,19.0,0.8376678436429131,7.339999999999999,19.0
680b1ddfd50c4397b365c9c00f09b0d1,6,0.8032330749905062,7.175,11.0,0.8539516525506017,7.383333333333333,15.0
6620c54bd6b3a79800b2b67e999b24d0,7,0.7704979835785758,6.866666666666666,24.0,0.8837083278045579,7.391666666666667,23.0
97388f4e4ea102a30345524bda465f4e,7,0.8412765618169671,6.98,7.0,0.881262595298122,7.18,10.0
066ecc3584913fa035ec1417323beb80,9,0.7871095629414369,6.6000000000000005,4.0,0.9111320669989672,8.45,6.0
b530d04d393d71cffb8b8b07f4a82380,7,0.9306499105098054,5.8,2.0,0.8812715305710052,7.875,11.0
06bdc4d55f34b2a491305534fd5defda,9,0.7863140945452679,6.6,3.0,0.8948673043243971,8.033333333333333,13.0
8e44a17d2fa446ca220b90c7063b42ca,10,0.7863140945452679,6.6,3.0,0.9184869421296742,7.85,2.0
7c17f51469f1a7145455f65ef6afbd87,9,0.7863140945452679,6.6,3.0,0.90149920132407,8.0,6.0
e1432b72df561a1df34290679ec9c773,6,0.5556090144531476,8.3,3.0,0.8580974192182598,6.94,11.0
0c42f45e4a14957ad4a6d521d0ba8bc3,16,0.8417883925764836,7.4,8.0,0.8623808705335368,7.185714285714286,31.0
a6c6df138cbc97b9f81e7ffbbebdde6f,2,0.8958355973850913,6.917647058823529,33.0,0.8584207386308962,7.2375,33.0
04f64fde5ba1ebde8ad78c74914adb34,7,0.8577009680337176,6.1,2.0,0.8846506674877953,5.6,3.0
